sample_idx,image_path,canonical_class,gt_class_idx,phase2b_pred_class,phase2b_pred_idx,phase2b_conf,phase2b_correct,phase3b_pred_class,phase3b_pred_idx,phase3b_conf,phase3b_correct,category,num_gt_boxes,num_pred_boxes,max_matched_iou,has_tp_box,is_healthy_fp,is_lesion_miss,is_high_conf_poor_loc,is_good_loc_bad_cls
848,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_616.jpg,Leaf Smut,3,Healthy,0,0.999966025352478,0,Blast,1,0.7652586102485657,0,mutual_errors,2,0,0.0,False,False,True,False,False
849,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_619.jpg,Leaf Smut,3,Healthy,0,0.9999239444732666,0,Blast,1,0.9280505180358887,0,mutual_errors,2,0,0.0,False,False,True,True,False
850,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_626.jpg,Leaf Smut,3,Healthy,0,0.9998971223831177,0,Blast,1,0.8956040143966675,0,mutual_errors,2,0,0.0,False,False,True,True,False
851,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_629.jpg,Leaf Smut,3,Healthy,0,0.9966411590576172,0,Healthy,0,0.9469517469406128,0,mutual_errors,1,0,0.0,False,False,True,True,False
852,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_632.jpg,Leaf Smut,3,Healthy,0,0.9974592328071594,0,Healthy,0,0.9724085927009583,0,mutual_errors,1,0,0.0,False,False,True,True,False
853,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_65.jpg,Leaf Smut,3,Healthy,0,0.9998873472213745,0,Healthy,0,0.7173571586608887,0,mutual_errors,1,0,0.0,False,False,True,False,False
854,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_654.jpg,Leaf Smut,3,Healthy,0,0.9998520612716675,0,Healthy,0,0.6637741923332214,0,mutual_errors,4,0,0.0,False,False,True,False,False
855,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_666.jpg,Leaf Smut,3,Healthy,0,0.9998953342437744,0,Healthy,0,0.9923800230026245,0,mutual_errors,2,0,0.0,False,False,True,True,False
856,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_671.jpg,Leaf Smut,3,Healthy,0,0.9998888969421387,0,Healthy,0,0.9977774024009705,0,mutual_errors,2,0,0.0,False,False,True,True,False
857,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_673.jpg,Leaf Smut,3,Healthy,0,0.9960528612136841,0,Healthy,0,0.8068028688430786,0,mutual_errors,3,0,0.0,False,False,True,True,False
858,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_679.jpg,Leaf Smut,3,Healthy,0,0.9983170032501221,0,Healthy,0,0.9864102005958557,0,mutual_errors,2,0,0.0,False,False,True,True,False
859,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_694.jpg,Leaf Smut,3,Healthy,0,0.9931774139404297,0,Healthy,0,0.9979822635650635,0,mutual_errors,1,0,0.0,False,False,True,True,False
860,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_696.jpg,Leaf Smut,3,Healthy,0,0.9943148493766785,0,Healthy,0,0.9966323971748352,0,mutual_errors,2,0,0.0,False,False,True,True,False
861,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_698.jpg,Leaf Smut,3,Healthy,0,0.99826580286026,0,Healthy,0,0.9989461302757263,0,mutual_errors,4,0,0.0,False,False,True,True,False
862,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_705.jpg,Leaf Smut,3,Healthy,0,0.9990236759185791,0,Healthy,0,0.9983533620834351,0,mutual_errors,2,0,0.0,False,False,True,True,False
863,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_706.jpg,Leaf Smut,3,Healthy,0,0.9986427426338196,0,Healthy,0,0.9976263642311096,0,mutual_errors,2,0,0.0,False,False,True,True,False
864,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_715.jpg,Leaf Smut,3,Healthy,0,0.9998598098754883,0,Healthy,0,0.6919352412223816,0,mutual_errors,1,0,0.0,False,False,True,False,False
865,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_718.jpg,Leaf Smut,3,Healthy,0,0.9998949766159058,0,Healthy,0,0.7747682332992554,0,mutual_errors,1,0,0.0,False,False,True,False,False
866,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_724.jpg,Leaf Smut,3,Healthy,0,0.9993023872375488,0,Brown Spot,2,0.6786949038505554,0,mutual_errors,1,0,0.0,False,False,True,False,False
867,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_73.jpg,Leaf Smut,3,Healthy,0,0.999849796295166,0,Healthy,0,0.91532301902771,0,mutual_errors,2,0,0.0,False,False,True,True,False
868,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_75.jpg,Leaf Smut,3,Healthy,0,0.9999234676361084,0,Healthy,0,0.9420668482780457,0,mutual_errors,3,0,0.0,False,False,True,True,False
869,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_81.jpg,Leaf Smut,3,Healthy,0,0.9994511008262634,0,Healthy,0,0.9733458757400513,0,mutual_errors,1,0,0.0,False,False,True,True,False
870,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_93.jpg,Leaf Smut,3,Healthy,0,0.9997283816337585,0,Healthy,0,0.9893815517425537,0,mutual_errors,1,0,0.0,False,False,True,True,False
871,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_98.jpg,Leaf Smut,3,Healthy,0,0.9999864101409912,0,Healthy,0,0.937770426273346,0,mutual_errors,1,0,0.0,False,False,True,True,False
872,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1004.jpg,Tungro,4,Healthy,0,0.9972924590110779,0,Healthy,0,0.9828678369522095,0,mutual_errors,1,0,0.0,False,False,True,True,False
873,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1007.jpg,Tungro,4,Healthy,0,0.9988771080970764,0,Healthy,0,0.9773522019386292,0,mutual_errors,3,0,0.0,False,False,True,True,False
874,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_101.jpg,Tungro,4,Healthy,0,0.9954100251197815,0,Healthy,0,0.6914255619049072,0,mutual_errors,2,0,0.0,False,False,True,False,False
875,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1022.jpg,Tungro,4,Healthy,0,0.9974217414855957,0,Healthy,0,0.9869549870491028,0,mutual_errors,1,0,0.0,False,False,True,True,False
876,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1023.jpg,Tungro,4,Healthy,0,0.9967209696769714,0,Healthy,0,0.9930099248886108,0,mutual_errors,1,0,0.0,False,False,True,True,False
877,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1026.jpg,Tungro,4,Healthy,0,0.9965454936027527,0,Healthy,0,0.9913411736488342,0,mutual_errors,1,0,0.0,False,False,True,True,False
878,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1032.jpg,Tungro,4,Healthy,0,0.9949945211410522,0,Healthy,0,0.995250940322876,0,mutual_errors,2,0,0.0,False,False,True,True,False
879,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1041.jpg,Tungro,4,Healthy,0,0.9982104301452637,0,Healthy,0,0.9840606451034546,0,mutual_errors,1,0,0.0,False,False,True,True,False
880,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1042.jpg,Tungro,4,Healthy,0,0.9987164735794067,0,Healthy,0,0.9078809022903442,0,mutual_errors,1,0,0.0,False,False,True,True,False
881,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1046.jpg,Tungro,4,Healthy,0,0.9988518953323364,0,Healthy,0,0.9916741251945496,0,mutual_errors,1,0,0.0,False,False,True,True,False
882,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1060.jpg,Tungro,4,Healthy,0,0.9994943141937256,0,Blast,1,0.696803092956543,0,mutual_errors,2,0,0.0,False,False,True,False,False
883,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1065.jpg,Tungro,4,Healthy,0,0.9994069337844849,0,Blast,1,0.7725284695625305,0,mutual_errors,1,0,0.0,False,False,True,False,False
884,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1068.jpg,Tungro,4,Healthy,0,0.9996213912963867,0,Healthy,0,0.5414166450500488,0,mutual_errors,1,0,0.0,False,False,True,False,False
885,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1079.jpg,Tungro,4,Healthy,0,0.9977007508277893,0,Healthy,0,0.9983667731285095,0,mutual_errors,1,0,0.0,False,False,True,True,False
886,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1090.jpg,Tungro,4,Healthy,0,0.9987198114395142,0,Healthy,0,0.6376044750213623,0,mutual_errors,1,2,0.21044729940569398,False,False,True,False,False
887,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1096.jpg,Tungro,4,Healthy,0,0.999447762966156,0,Healthy,0,0.8241375088691711,0,mutual_errors,1,0,0.0,False,False,True,True,False
888,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_110.jpg,Tungro,4,Healthy,0,0.99994957447052,0,Healthy,0,0.9701719284057617,0,mutual_errors,1,0,0.0,False,False,True,True,False
889,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1102.jpg,Tungro,4,Healthy,0,0.9957004189491272,0,Healthy,0,0.9961044788360596,0,mutual_errors,1,0,0.0,False,False,True,True,False
890,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1114.jpg,Tungro,4,Healthy,0,0.9938336610794067,0,Healthy,0,0.9922189712524414,0,mutual_errors,1,0,0.0,False,False,True,True,False
891,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_112.jpg,Tungro,4,Healthy,0,0.9992590546607971,0,Healthy,0,0.702379584312439,0,mutual_errors,1,0,0.0,False,False,True,False,False
892,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1120.jpg,Tungro,4,Healthy,0,0.9925087094306946,0,Healthy,0,0.5908616185188293,0,mutual_errors,1,0,0.0,False,False,True,False,False
893,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1122.jpg,Tungro,4,Healthy,0,0.9789268374443054,0,Blast,1,0.6275613903999329,0,mutual_errors,1,0,0.0,False,False,True,False,False
894,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1124.jpg,Tungro,4,Healthy,0,0.9997001886367798,0,Healthy,0,0.9057031273841858,0,mutual_errors,1,0,0.0,False,False,True,True,False
895,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1126.jpg,Tungro,4,Healthy,0,0.9999117851257324,0,Healthy,0,0.8812147974967957,0,mutual_errors,1,0,0.0,False,False,True,True,False
896,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_114.jpg,Tungro,4,Healthy,0,0.9989888072013855,0,Healthy,0,0.996340274810791,0,mutual_errors,2,0,0.0,False,False,True,True,False
897,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1148.jpg,Tungro,4,Healthy,0,0.9998037219047546,0,Healthy,0,0.6358587145805359,0,mutual_errors,2,0,0.0,False,False,True,False,False
898,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1149.jpg,Tungro,4,Healthy,0,0.9999004602432251,0,Healthy,0,0.9014080762863159,0,mutual_errors,2,0,0.0,False,False,True,True,False
899,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1152.jpg,Tungro,4,Healthy,0,0.999894380569458,0,Healthy,0,0.7086570858955383,0,mutual_errors,1,0,0.0,False,False,True,False,False
900,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1153.jpg,Tungro,4,Healthy,0,0.9945420622825623,0,Healthy,0,0.9856841564178467,0,mutual_errors,1,0,0.0,False,False,True,True,False
901,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1168.jpg,Tungro,4,Healthy,0,0.9932112693786621,0,Healthy,0,0.9800292253494263,0,mutual_errors,1,0,0.0,False,False,True,True,False
902,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1169.jpg,Tungro,4,Healthy,0,0.9860872626304626,0,Healthy,0,0.9939112663269043,0,mutual_errors,1,0,0.0,False,False,True,True,False
903,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1170.jpg,Tungro,4,Healthy,0,0.9971798658370972,0,Blast,1,0.6333891153335571,0,mutual_errors,1,0,0.0,False,False,True,False,False
904,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1176.jpg,Tungro,4,Healthy,0,0.9884759187698364,0,Healthy,0,0.9980105757713318,0,mutual_errors,1,0,0.0,False,False,True,True,False
905,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1179.jpg,Tungro,4,Healthy,0,0.9868336319923401,0,Healthy,0,0.9981682300567627,0,mutual_errors,1,0,0.0,False,False,True,True,False
906,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1184.jpg,Tungro,4,Healthy,0,0.9943991303443909,0,Healthy,0,0.980853259563446,0,mutual_errors,1,0,0.0,False,False,True,True,False
907,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1188.jpg,Tungro,4,Healthy,0,0.9977359771728516,0,Blast,1,0.6291879415512085,0,mutual_errors,1,0,0.0,False,False,True,False,False
908,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1196.jpg,Tungro,4,Healthy,0,0.9986292123794556,0,Blast,1,0.7648909687995911,0,mutual_errors,1,0,0.0,False,False,True,False,False
909,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1199.jpg,Tungro,4,Healthy,0,0.9962924122810364,0,Healthy,0,0.998579740524292,0,mutual_errors,1,0,0.0,False,False,True,True,False
910,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1202.jpg,Tungro,4,Healthy,0,0.9988095760345459,0,Healthy,0,0.9852220416069031,0,mutual_errors,1,0,0.0,False,False,True,True,False
911,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1204.jpg,Tungro,4,Healthy,0,0.9962970614433289,0,Healthy,0,0.9724790453910828,0,mutual_errors,1,0,0.0,False,False,True,True,False
912,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1206.jpg,Tungro,4,Healthy,0,0.9907508492469788,0,Healthy,0,0.9834693670272827,0,mutual_errors,1,0,0.0,False,False,True,True,False
913,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1207.jpg,Tungro,4,Healthy,0,0.9939706325531006,0,Healthy,0,0.9949896931648254,0,mutual_errors,1,0,0.0,False,False,True,True,False
914,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_121.jpg,Tungro,4,Healthy,0,0.999859094619751,0,Healthy,0,0.959725022315979,0,mutual_errors,2,0,0.0,False,False,True,True,False
915,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1211.jpg,Tungro,4,Healthy,0,0.9990261793136597,0,Blast,1,0.5055938363075256,0,mutual_errors,1,0,0.0,False,False,True,False,False
916,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1216.jpg,Tungro,4,Healthy,0,0.9764763712882996,0,Healthy,0,0.9889166355133057,0,mutual_errors,1,0,0.0,False,False,True,True,False
917,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1222.jpg,Tungro,4,Healthy,0,0.9610157012939453,0,Healthy,0,0.9963125586509705,0,mutual_errors,1,0,0.0,False,False,True,True,False
918,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1234.jpg,Tungro,4,Healthy,0,0.9999362230300903,0,Blast,1,0.9374439120292664,0,mutual_errors,1,0,0.0,False,False,True,True,False
919,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_124.jpg,Tungro,4,Healthy,0,0.9994935989379883,0,Healthy,0,0.9902161359786987,0,mutual_errors,1,0,0.0,False,False,True,True,False
920,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1245.jpg,Tungro,4,Healthy,0,0.9731060266494751,0,Healthy,0,0.9448198676109314,0,mutual_errors,1,0,0.0,False,False,True,True,False
921,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1260.jpg,Tungro,4,Healthy,0,0.998586893081665,0,Brown Spot,2,0.7718936800956726,0,mutual_errors,1,1,0.0,False,False,True,False,False
922,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1272.jpg,Tungro,4,Healthy,0,0.9797890782356262,0,Tungro,4,0.6143969297409058,1,multitask_wins,1,0,0.0,False,False,True,False,False
923,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_128.jpg,Tungro,4,Healthy,0,0.9998300075531006,0,Blast,1,0.8656835556030273,0,mutual_errors,1,2,0.15931238766741504,False,False,True,True,False
924,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1313.jpg,Tungro,4,Healthy,0,0.9969269633293152,0,Healthy,0,0.7414253354072571,0,mutual_errors,2,0,0.0,False,False,True,False,False
925,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1316.jpg,Tungro,4,Healthy,0,0.9954798221588135,0,Blast,1,0.48155322670936584,0,mutual_errors,2,0,0.0,False,False,True,False,False
926,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1326.jpg,Tungro,4,Healthy,0,0.9984252452850342,0,Blast,1,0.9460640549659729,0,mutual_errors,1,0,0.0,False,False,True,True,False
927,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1342.jpg,Tungro,4,Healthy,0,0.9978839755058289,0,Blast,1,0.9329475164413452,0,mutual_errors,2,0,0.0,False,False,True,True,False
928,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Rice Tungro/Rice Tungro_1352.jpg,Tungro,4,Healthy,0,0.9999569654464722,0,Healthy,0,0.9867951273918152,0,mutual_errors,2,0,0.0,False,False,True,True,False
