sample_id,image_path,mask_path,canonical_class,class_index,lesion_area_fraction,phase2b_pred,phase2b_conf,phase2b_correct,phase2b_energy_in,phase2b_energy_out,phase2b_iou,phase2b_pointing,phase3b_pred,phase3b_conf,phase3b_correct,phase3b_energy_in,phase3b_energy_out,phase3b_iou,phase3b_pointing
BROWNSPOT4_048,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_048.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_048.jpg,Brown Spot,2,0.0072943237610161304,1,0.895826518535614,0,0.06709622828017697,0.9329038291817117,0.0364687126344794,0,0,0.953781008720398,0,0.015560096647202475,0.9844399657812652,0.03451019393333216,0
BROWNSPOT4_049,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_049.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_049.jpg,Brown Spot,2,0.008769132196903229,1,0.8261054754257202,0,0.05544344782904669,0.9445565191527712,0.04384216819445611,0,0,0.9700531363487244,0,0.0212811302890293,0.9787189450396753,0.04384216819445611,0
BROWNSPOT4_050,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_050.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_050.jpg,Brown Spot,2,0.011120854876935482,1,0.9930580854415894,0,0.06919845817562752,0.9308014601069104,0.055599840573878435,1,1,0.9801536798477173,0,0.060939272310351913,0.9390608081005302,0.043846684402360975,0
BROWNSPOT4_051,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_051.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_051.jpg,Brown Spot,2,0.009925063699483871,1,0.396287739276886,0,0.05132958295217014,0.9486704801967983,0.02620555284946302,0,1,0.9052077531814575,0,0.035621657082812334,0.9643783539870515,0.02620555284946302,0
BROWNSPOT4_052,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_052.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_052.jpg,Brown Spot,2,0.007214604411274195,1,0.996464729309082,0,0.06298320323628484,0.9370168332647865,0.036070147469075255,0,0,0.7060369253158569,0,0.0006020579977119221,0.9993979646893562,0.0,0
BROWNSPOT4_053,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_053.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_053.jpg,Brown Spot,2,0.006357621401548386,1,0.9116005301475525,0,0.054739987691178466,0.9452599879851558,0.03178557194098068,0,0,0.9160999059677124,0,0.013061954783996771,0.9869380589013863,0.03178557194098068,0
BROWNSPOT4_054,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_054.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_054.jpg,Brown Spot,2,0.011140784248709679,1,0.9776999354362488,0,0.056146938272274745,0.9438530917060195,0.05569948186522947,0,3,0.6026448607444763,0,0.04830041298086922,0.9516994439420019,0.05569948186522947,0
BROWNSPOT4_055,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_055.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_055.jpg,Brown Spot,2,0.023078761994838715,1,0.9554086327552795,0,0.15236369830004362,0.847636348775399,0.1153846153845004,1,1,0.998715877532959,0,0.12634961256558186,0.873650464814438,0.11529271206679081,1
BROWNSPOT4_056,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_056.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_056.jpg,Brown Spot,2,0.01634247414767742,1,0.9611343145370483,0,0.0778390304622274,0.922160929906,0.06452245538334524,0,2,0.6234690546989441,1,0.027573682248688742,0.9724263177502482,0.022213855421665835,1
BROWNSPOT4_057,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_057.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_057.jpg,Brown Spot,2,0.00390625,1,0.6625550985336304,0,0.0360546094326036,0.9639453837987813,0.019529693104803177,0,1,0.9969088435173035,0,0.02708590797192084,0.9729141154180049,0.019529693104803177,0
BROWNSPOT4_058,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_058.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_058.jpg,Brown Spot,2,0.018753986805677414,1,0.9683191776275635,0,0.09261490347098954,0.9073850965276011,0.09376245516132546,1,0,0.9878488779067993,0,0.013769241011977278,0.9862307853932158,0.009936516698859199,0
BROWNSPOT4_059,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_059.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_059.jpg,Brown Spot,2,0.007035235874354839,1,0.9764688014984131,0,0.0643864386677779,0.9356135198524461,0.031671961874472125,1,1,0.7463461756706238,0,0.04154022198225551,0.9584598301131063,0.031678252234328026,0
BROWNSPOT4_060,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_060.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_060.jpg,Brown Spot,2,0.01018415205180645,2,0.5613012313842773,1,0.039110325592611565,0.960889573898343,0.05091669988037971,1,0,0.9374184608459473,0,0.02334035737914756,0.9766596709448506,0.0340196078431039,0
BROWNSPOT4_061,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_061.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_061.jpg,Brown Spot,2,0.01094148587435484,1,0.9313725233078003,0,0.10674556022734212,0.8932545296241807,0.05470306895171911,1,0,0.9941626191139221,0,0.03340672896334252,0.9665932056229258,0.05470306895171911,0
BROWNSPOT4_062,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_062.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_062.jpg,Brown Spot,2,0.015963807702064514,1,0.9926764965057373,0,0.08314793255734772,0.9168520842327973,0.07981267437218033,0,0,0.9732493162155151,0,0.017243993072243072,0.9827559256534721,0.019856954639544646,0
BROWNSPOT4_063,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_063.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_063.jpg,Brown Spot,2,0.0036870217882096767,1,0.9562558531761169,0,0.03781739129454711,0.9621826087031651,0.01841345675324135,0,1,0.9886841177940369,0,0.028300753783048,0.9716992250486703,0.018433638899941776,0
BROWNSPOT4_064,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_064.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_064.jpg,Brown Spot,2,0.0036272320430725813,1,0.5014973878860474,0,0.036818214602424806,0.9631818522773495,0.018134715025888665,1,1,0.9808488488197327,0,0.029839355374299607,0.9701606499751219,0.018134715025888665,1
BROWNSPOT4_065,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_065.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_065.jpg,Brown Spot,2,0.0032286352943629026,1,0.978872537612915,0,0.030492371196992586,0.9695076025171143,0.016141889198867932,0,1,0.9965303540229797,0,0.024508210555472358,0.975491807914358,0.016141889198867932,0
BROWNSPOT4_066,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_066.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_066.jpg,Brown Spot,2,0.00823102705180645,1,0.9625661373138428,0,0.08494838029785987,0.9150516047767382,0.041151853327978126,0,0,0.6857584714889526,0,0.021038884338795992,0.9789611696188777,0.041151853327978126,0
BROWNSPOT4_067,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_067.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_067.jpg,Brown Spot,2,0.028081154450774193,1,0.7802833914756775,0,0.0579956732599186,0.9420042200804228,0.06922645739903846,0,0,0.8139059543609619,0,0.04121512962341971,0.9587848856989505,0.07233205284355632,1
BROWNSPOT4_068,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_068.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_068.jpg,Brown Spot,2,0.004524075426161289,1,0.9411858916282654,0,0.04273972243513469,0.9572602922284396,0.019570832505444495,0,1,0.9767537117004395,0,0.028689212617043467,0.9713108290685352,0.019570832505444495,0
BROWNSPOT4_069,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_069.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_069.jpg,Brown Spot,2,0.002909757662564516,2,0.8227855563163757,1,0.022691209501864065,0.9773087716864898,0.014547628537251346,0,2,0.4911344647407532,1,0.007870457889079092,0.9921294939475704,0.010520047637941126,0
BROWNSPOT4_070,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_070.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_070.jpg,Brown Spot,2,0.011858259327709675,2,0.532563328742981,1,0.042823033218605026,0.9571768810736899,0.05928656835386679,0,0,0.9692092537879944,0,0.017493280782364395,0.9825066768415116,0.027348279860816244,0
BROWNSPOT4_071,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_071.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_071.jpg,Brown Spot,2,0.0167410708963871,1,0.9309699535369873,0,0.16792677137552117,0.8320732286220263,0.08369868473487076,1,1,0.9978430271148682,0,0.1214386045536409,0.8785613954446891,0.08369868473487076,1
BROWNSPOT4_072,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_072.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_072.jpg,Brown Spot,2,0.013711734674870968,1,0.9783942103385925,0,0.13882217324181334,0.8611778267558082,0.06854637839985199,1,0,0.946372926235199,0,0.03989993500877743,0.9601000556504953,0.0685532084495132,0
BROWNSPOT4_073,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_073.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_073.jpg,Brown Spot,2,0.009725765325129032,4,0.3934102952480316,0,0.021162608632642996,0.9788373615607089,0.027029664324719916,0,2,0.39287903904914856,1,0.019388278026508162,0.9806118047479544,0.028437408384610143,0
BROWNSPOT4_074,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_074.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_074.jpg,Brown Spot,2,0.06331712007522583,1,0.7697700262069702,0,0.4516962474423617,0.5483037525556433,0.31649731022084426,1,0,0.5121755599975586,0,0.09284101920407495,0.9071589464403844,0.15538649877565985,0
BROWNSPOT4_075,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_075.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_075.jpg,Brown Spot,2,0.02578922174870968,1,0.9739633202552795,0,0.16156670711434123,0.8384332609557992,0.10958769953960475,1,1,0.9993322491645813,0,0.1512735527854207,0.8487263507729338,0.10958769953960475,1
BROWNSPOT4_076,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_076.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_076.jpg,Brown Spot,2,0.009386957623064518,1,0.9665524363517761,0,0.07767539341226516,0.9223245816607744,0.041121680539000074,1,0,0.5207818746566772,0,0.0017372905700279574,0.9982627246181092,0.0017160835160628122,0
BROWNSPOT4_077,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_077.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_077.jpg,Brown Spot,2,0.03874362260103226,1,0.9900779724121094,0,0.24690366408162798,0.7530964180612341,0.19368337152516318,1,0,0.8702411651611328,0,0.10830457978376656,0.8916954039712366,0.1937026703864152,1
BROWNSPOT4_078,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_078.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_078.jpg,Brown Spot,2,0.013432716950774193,1,0.5449519157409668,0,0.1366003693482525,0.8633996006706718,0.06715823037059868,1,1,0.998906135559082,0,0.09002535811980084,0.9099746329772819,0.06715823037059868,1
BROWNSPOT4_079,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_079.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_079.jpg,Brown Spot,2,0.005779655650258064,0,0.8558355569839478,0,0.0,0.9999999999993933,0.0,0,0,0.9642757773399353,0,0.005986423878578744,0.9940135441799338,0.0,0
BROWNSPOT4_080,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_080.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_080.jpg,Brown Spot,2,0.00914779957383871,1,0.893140971660614,0,0.060547507499284,0.939452411807557,0.029426189308455687,1,1,0.9996969699859619,0,0.049091857277687674,0.9509080856917785,0.029426189308455687,1
BROWNSPOT4_081,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_081.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_081.jpg,Brown Spot,2,0.0032884248066693544,1,0.938031792640686,0,0.037296570016067745,0.9627034261989191,0.016440813072921043,1,1,0.9935459494590759,0,0.02744728723928166,0.972552644868338,0.016440813072921043,1
BROWNSPOT4_082,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_082.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_082.jpg,Brown Spot,2,0.029217155650258064,1,0.5866759419441223,0,0.06894722672435143,0.9310528065610747,0.0860164290434463,0,0,0.964117169380188,0,0.041800093860561986,0.9581998595169993,0.042792384406126205,0
BROWNSPOT4_083,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_083.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_083.jpg,Brown Spot,2,0.008410395123064518,2,0.4406937062740326,1,0.03144013419437791,0.9685599198557031,0.03565062388588269,0,1,0.913968563079834,0,0.03200731324187142,0.9679927440548052,0.03207342346784558,0
BROWNSPOT4_084,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_084.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_084.jpg,Brown Spot,2,0.025908801704645157,1,0.900479257106781,0,0.16373480070455024,0.8362651992938296,0.1295336787563476,1,1,0.9929469227790833,0,0.13454954305097902,0.8654504246882365,0.1295336787563476,1
BROWNSPOT4_085,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_085.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_085.jpg,Brown Spot,2,0.011180643923580647,1,0.8198643922805786,0,0.1008191240584966,0.8991809654901741,0.048066462268768595,1,1,0.9845569133758545,0,0.07121668670157269,0.9287833433333017,0.048052204864496684,1
BROWNSPOT4_086,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_086.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_086.jpg,Brown Spot,2,0.01110092457383871,1,0.9812321662902832,0,0.0373542000654343,0.9626457999331897,0.030948905109458927,0,1,0.9643288850784302,0,0.03421850793880199,0.9657814380325291,0.036497064579220646,0
BROWNSPOT4_087,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_087.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_087.jpg,Brown Spot,2,0.005102040711790323,1,0.9535923600196838,0,0.05634416117297031,0.9436558834320674,0.025508170585865374,1,1,0.9902889728546143,0,0.04225341051411862,0.9577466424766711,0.025508170585865374,1
BROWNSPOT4_088,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_088.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_088.jpg,Brown Spot,2,0.02373644709587097,1,0.981866717338562,0,0.16098158063164775,0.8390184193665238,0.11867277799908461,0,0,0.848035454750061,0,0.03899415971057054,0.961005782253307,0.057554634513887,1
BROWNSPOT4_089,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_089.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_089.jpg,Brown Spot,2,0.0035076530184596777,1,0.7616644501686096,0,0.03665313509685957,0.9633468992992175,0.017536867277782444,0,0,0.9803591966629028,0,0.007782408063898263,0.9922175465853164,0.017536867277782444,0
BROWNSPOT4_090,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_090.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_090.jpg,Brown Spot,2,0.01715959794819355,1,0.9635051488876343,0,0.16109145244908474,0.8389086269646102,0.08579115185324253,1,1,0.9957765936851501,0,0.12831651442311862,0.8716834121728794,0.08579115185324253,1
BROWNSPOT4_091,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_091.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_091.jpg,Brown Spot,2,0.006238041911274195,2,0.7112856507301331,1,0.024882406438443104,0.9751176631160656,0.031187724192874463,1,3,0.33777210116386414,0,0.013780293232307539,0.9862196894015924,0.009554450619080087,1
BROWNSPOT4_092,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_092.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_092.jpg,Brown Spot,2,0.0048828125,1,0.9622278213500977,0,0.04782381087183578,0.9521761564195699,0.024412116381003972,0,1,0.9960651993751526,0,0.03642533401606071,0.9635747009066165,0.024412116381003972,0
BROWNSPOT4_093,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_093.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_093.jpg,Brown Spot,2,0.0031489157117903233,1,0.8347685933113098,0,0.030187024988101323,0.9698129376456802,0.015721393034810228,0,0,0.9960678815841675,0,0.0046584491923887155,0.9953416149062673,0.0,0
BROWNSPOT4_094,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT4_094.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Brownspot/BROWNSPOT4_094.jpg,Brown Spot,2,0.020009566098451614,1,0.9822719097137451,0,0.17649331114996622,0.8235068132889316,0.10003985651644076,1,2,0.5757924318313599,1,0.048935450031256704,0.9510644652704983,0.09665242872742956,0
