image_id,image_path,mask_path,raw_class,canonical_class,dataset,is_matched_pair,usage,training_allowed,validation_allowed,calibration_allowed,threshold_optimization_allowed
BLAST8_156,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST8_156.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST8_156.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST8_157,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST8_157.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST8_157.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST8_158,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST8_158.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST8_158.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST8_159,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST8_159.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST8_159.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST8_160,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST8_160.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST8_160.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_001,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_001.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_001.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_002,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_002.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_002.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_003,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_003.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_003.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_004,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_004.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_004.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_005,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_005.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_005.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_006,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_006.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_006.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_007,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_007.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_007.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_008,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_008.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_008.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_009,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_009.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_009.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_010,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_010.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_010.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_011,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_011.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_011.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_012,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_012.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_012.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_013,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_013.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_013.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_014,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_014.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_014.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_015,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_015.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_015.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_016,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_016.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_016.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_017,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_017.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_017.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_018,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_018.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_018.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_019,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_019.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_019.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_020,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_020.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_020.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_021,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_021.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_021.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_022,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_022.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_022.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_023,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_023.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_023.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_024,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_024.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_024.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_025,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_025.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_025.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_026,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_026.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_026.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_027,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_027.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_027.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_028,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_028.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_028.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_029,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_029.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_029.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_030,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_030.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_030.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_031,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_031.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_031.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_032,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_032.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_032.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_033,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_033.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_033.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_034,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_034.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_034.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_035,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_035.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_035.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_036,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_036.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_036.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_037,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_037.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_037.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_038,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_038.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_038.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_039,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_039.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_039.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_040,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_040.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_040.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_041,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_041.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_041.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_042,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_042.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_042.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_043,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_043.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_043.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_044,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_044.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_044.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_045,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_045.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_045.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_046,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_046.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_046.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_047,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_047.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_047.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_048,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_048.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_048.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_049,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_049.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_049.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_050,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_050.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_050.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_051,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_051.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_051.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_052,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_052.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_052.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_053,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_053.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_053.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_054,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_054.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_054.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_055,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_055.jpg,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_055.jpg,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_056,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_056.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_056.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_057,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_057.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_057.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_058,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_058.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_058.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_059,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_059.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_059.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
BLAST9_060,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Blast/BLAST9_060.JPG,RiceSeg-5932 Complete Pixel-Level Segmentation Mas/RiceSeg-5932 Complete Pixel-Level Segmentation Mas/Rice_Leaf_Disease_Segmentation_Masks/mask-vesrion1/Blast/BLAST9_060.JPG,Blast,Blast,RiceSeg5932,True,xai_ground_truth_only,False,False,False,False
