image_id,image_path,raw_class,canonical_class,dataset,width,height,channels,file_size,file_hash,dhash,is_valid_image,usage,training_allowed,validation_allowed,calibration_allowed,threshold_optimization_allowed
BROWNSPOT1_112,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_112.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,16220,aeae3346f4c47ba6149adb317c93a10bb30bb2028bb0cf556f7bf2867d598ddf,a5cc65389cbc1c1e,True,external_test_only,False,False,False,False
BROWNSPOT1_113,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_113.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,15901,d171e2e0c7fb4ab7730c3cfd3455a6d20d6c57f0fc9aa964a089f2f105b64af1,6ee2e0e2e2e0e163,True,external_test_only,False,False,False,False
BROWNSPOT1_114,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_114.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,16900,2ceb10334129cd4da0da3f8dd906186fe4abfeaf061115a946b896ebb3ba85d7,c0c3c868e8f0f038,True,external_test_only,False,False,False,False
BROWNSPOT1_115,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_115.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,8845,b884c6613c4c9a38cac77f7255669546909e93289ec87d2ba5af412391a13d4e,5f4f1f1f0f0f3f0f,True,external_test_only,False,False,False,False
BROWNSPOT1_116,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_116.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,11252,acdd47adf59defcfa7e9abe2c23f5d4a18e9fe23aa646763b9c4c323ead021c6,e8e8e48c9cd8dcec,True,external_test_only,False,False,False,False
BROWNSPOT1_117,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_117.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,8293,9f5a93fcb93f2c8c1202a0c25384753cf3eed82ccad50c152a292030720e759c,21a3e3c3c7c68e8f,True,external_test_only,False,False,False,False
BROWNSPOT1_118,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_118.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,11385,d876ceefdb3357bb26dc510f5fb02e52b83a4b79dccfee1617e07e9f1e06d723,0f0713170f070505,True,external_test_only,False,False,False,False
BROWNSPOT1_119,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_119.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,11002,a2fc59b7426ab3deb698ad269b0d35879ea2a35cae236c85a5fdb337e34dc2d9,391c0f2f07070783,True,external_test_only,False,False,False,False
BROWNSPOT1_120,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_120.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,7634,f4fefecac71a9a2bd48cc8c2fc66685604f26277e466f2fa95f0258a1336c268,c480091b07270f6f,True,external_test_only,False,False,False,False
BROWNSPOT1_121,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_121.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,7895,9ba964ecb073e3dc7dde14d12812cb4fd0af7e6a94541898d6539c9e18e4e24d,c8d4c0c0c0d0dc44,True,external_test_only,False,False,False,False
BROWNSPOT1_122,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_122.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,10713,0aef69dba9056a7d034365938fe2270557607352fbd8aaf4f34b0e4eae644ef8,18193161c7c78f1f,True,external_test_only,False,False,False,False
BROWNSPOT1_123,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_123.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,13264,607e71da4ca525205a132863447dcf0455d4d2cea1134c0b22a34b62735ffc95,0f1f0d090d0c0c04,True,external_test_only,False,False,False,False
BROWNSPOT1_124,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_124.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,7276,e97684f1686966085ac4e9ff8d6d9cfb332f31f0fb865fd41660639e1607d780,3f3f3b1919080c06,True,external_test_only,False,False,False,False
BROWNSPOT1_125,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_125.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,9832,193265921604b7cc34de0d2b5657b74bde453d807a0cada32d038b88847b24eb,e3e7c7cfcf9b9797,True,external_test_only,False,False,False,False
BROWNSPOT1_126,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_126.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,7663,5fabcd76486f832774a8996a5af9e837b1bea1c8d79dc259b31c35484758bcc6,890313274f9f3716,True,external_test_only,False,False,False,False
BROWNSPOT1_127,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_127.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,7203,3548eb19d1533f832f4f16c03da28af72160184938bd38bf33d179da4ffddd05,97874b4725130222,True,external_test_only,False,False,False,False
BROWNSPOT1_128,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_128.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,12459,f845e019fbf169645dbd5218372e07a371d0bbf2743636697533d345b32d62ca,1f1f0f8fc7436331,True,external_test_only,False,False,False,False
BROWNSPOT1_129,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_129.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,11275,a5934c17d7c68710a68bdb72172761142420192ab7fcbaf901a431c95af6841b,3f1f1f1f0f0f0f0e,True,external_test_only,False,False,False,False
BROWNSPOT1_130,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_130.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,8112,e72882f9b97ab963582ba89c6df379754a5e726f8f4de9add4f94811719d311b,43c3c787868f1d1d,True,external_test_only,False,False,False,False
BROWNSPOT1_131,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_131.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,10265,c80fa81ed537bbaf9668d7d682a7740deade46749af3a818a75cfd14ee56a634,18181c1c0c0e0c0d,True,external_test_only,False,False,False,False
BROWNSPOT1_132,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_132.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,15290,e7695816a376eb948222e080a221a2edeb9556e90e04043ad4003fc9fc92c3db,191b0b2f674fdfbb,True,external_test_only,False,False,False,False
BROWNSPOT1_133,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_133.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,10749,a95ba003ba932c5c48822ce5d6e95ce9c08bb9f974e52657a58faf20d4832bd2,8e3e38b8f1c1c4e0,True,external_test_only,False,False,False,False
BROWNSPOT1_134,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_134.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,10482,a1c9d6a31b0b5587ec8f69c9d341d74de5aad5d434a53f29bca3809d11e32408,07272727273b3777,True,external_test_only,False,False,False,False
BROWNSPOT1_135,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_135.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,14315,c0cde991d5150f1a8220c86bf33b8af1628bc5f42aebf7a97d6226a94ad3f3b7,0303070f1f3f7f7f,True,external_test_only,False,False,False,False
BROWNSPOT1_136,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_136.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,8707,a70f461f1c6e79c09e438ab84ffa90b5e1c1c91deae434a1fe2ba2b424da33a3,060d0f1b177fef5f,True,external_test_only,False,False,False,False
BROWNSPOT1_137,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_137.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,7192,6dae6e5dbfd7453ed5d869090be1c0313e8592329e21895da400fedfe434c175,2767777773733777,True,external_test_only,False,False,False,False
BROWNSPOT1_138,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_138.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,7917,3adef8b457e0026f11135a756cd6dd88d8b0e62f60ef8266c2830bba763ed353,afefd71733733333,True,external_test_only,False,False,False,False
BROWNSPOT1_139,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_139.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,10817,ac16271e385d1ff0f73e965de33e0acd4121f95307ff1a6349cfddd1b7cbd357,737b7ff737303839,True,external_test_only,False,False,False,False
BROWNSPOT1_140,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_140.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,9046,7082e352c92385a223137402aad91b8cf1d982f4d86286738d2c063f1c67e84b,130b131109090181,True,external_test_only,False,False,False,False
BROWNSPOT1_141,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_141.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,10586,86a8b9bc8a3a559fe9a47baf60be684c892f91f3d4b44a388e8065a517f845f2,870717130b0f0703,True,external_test_only,False,False,False,False
BROWNSPOT1_142,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_142.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,13033,a4636fad84822cdc57fd7396c609a6e3289542eabd7cdfc3ef05dd1c07f6bf71,d450d0d4c0e0ecc6,True,external_test_only,False,False,False,False
BROWNSPOT1_143,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_143.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,11486,713c3143f48a0a6da805ba02eb62efb2886e88a45b7d64c64661dcc6c3a93ccc,33331b1868ccc4e5,True,external_test_only,False,False,False,False
BROWNSPOT1_144,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_144.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,9877,8fb3de22ec732bdd2bb465be8400364d65de74f3057b65183ad894c6290c4178,0f0f0f4f0d0f0717,True,external_test_only,False,False,False,False
BROWNSPOT1_145,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_145.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,10460,4c907dc37eda4cfb210dc3a2ac5ddb3acf8616c9eb44c9e2d0a4627336a6ea26,9f5fcf8fcf472727,True,external_test_only,False,False,False,False
BROWNSPOT1_146,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_146.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,7647,d0ed82a6144100dab050510dfaf09cacf8471204272be08c67b21a795c928d0f,3373378f8f0f1f1f,True,external_test_only,False,False,False,False
BROWNSPOT1_147,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_147.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,9874,782b9124238c25b424ff2ba48a0c754eb6b44d9e0a75f389d11892d2c8de587a,81c38696070f1f37,True,external_test_only,False,False,False,False
BROWNSPOT1_148,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_148.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,6648,2b9221ab46d0831e6bf7024f062093eecbb5736daa7023c03cc3a5859e650375,1d193265050b276f,True,external_test_only,False,False,False,False
BROWNSPOT1_149,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_149.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,10409,d736e9c6bab52ecbcd5ca970d9c82aadce457e4ded2706809f5d5ce7066b0a42,03070f1f1f9f7f7f,True,external_test_only,False,False,False,False
BROWNSPOT1_150,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_150.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,9683,54a466adf82614c1b1dc94f793ba2da5ff7d7aa357cf855b749806dc784b00c4,0f0f0f0e0e0e0e06,True,external_test_only,False,False,False,False
BROWNSPOT1_151,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_151.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,8650,138de130a8faae53ede08f7d908d3b2491c08b6b91cd942216c7b872d9039e6f,23716834b29b3d36,True,external_test_only,False,False,False,False
BROWNSPOT1_152,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_152.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,9389,880bb6e5b6ed5d324af8b621a205fb054dc013d88282be2aa257b1afb78e1377,e6c796ac5e3d7afa,True,external_test_only,False,False,False,False
BROWNSPOT1_153,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_153.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,13024,fa231b7044891c49d1dfbc91f766899d54173ecd2131f700b73cb20bc5d449d7,08113367cf9f3f7f,True,external_test_only,False,False,False,False
BROWNSPOT1_154,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_154.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,11843,dcd5d2307d86b680ed8075da5447992018d4d2006eb6f40d2a272dbc9d828dc1,1713191d19090404,True,external_test_only,False,False,False,False
BROWNSPOT1_155,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_155.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,6468,8bc6fccb06baf0e6879d34edfaa2b550b4e746405f2e3b8359bc392314f3ea60,3438387933b7d7d7,True,external_test_only,False,False,False,False
BROWNSPOT1_156,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_156.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,18461,cdeca8cc80a85e14c88a7423f94d20e6e7827df98952de123239f1491c3cff70,05091133470f1f3f,True,external_test_only,False,False,False,False
BROWNSPOT1_157,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_157.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,14043,3c107022a34459fe57e3ff688cdb941e9fa1b3549a5b10d1f692ac75ec8d15bb,8f87cfc7c5c3c1e1,True,external_test_only,False,False,False,False
BROWNSPOT1_158,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_158.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,12327,d739e9c3415262e44be064048577746fb63b40580e6a05e534f693bd7b505f4f,0d0d050506160707,True,external_test_only,False,False,False,False
BROWNSPOT1_159,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_159.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,7669,9751c80c6a6b21758596906a7112856a63c65122f85056e8c5e1a7a6bfae8a62,1e9e1e1f1f0f0f0f,True,external_test_only,False,False,False,False
BROWNSPOT1_160,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_160.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,7376,45b78dfb4a1dc02298c829cfe640a19b36ad0e8b9ae2807dbb63ed11ebed03fa,5ebf3f1f1f070703,True,external_test_only,False,False,False,False
BROWNSPOT1_161,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_161.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,11760,1910174cdb0612853c58536880bd8cbb89290a776e8a6d462df8603fbf93a58f,9130161a0e1e0f07,True,external_test_only,False,False,False,False
BROWNSPOT1_162,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_162.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,9123,ad43ff420ccb017b66c4d2ba748ae42eec54941f72a64ba972c679c9dd3d0cb4,27272713110f0f0f,True,external_test_only,False,False,False,False
BROWNSPOT1_163,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_163.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,13104,c89c5ff03374a5a036dab9d1834166582d64806b44c9184f4e4663c077bb94e4,0607070505050505,True,external_test_only,False,False,False,False
BROWNSPOT1_164,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_164.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,13988,93ed90498c6adf7cc69c71a90af451929710180709f9b788c1ab1e1e69a8bb4f,7f3f1f1f0b010000,True,external_test_only,False,False,False,False
BROWNSPOT1_165,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_165.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,7450,13fd3d6f482ce617f52bcf47fb3e5ac0ed6a42606f8d06aa4927dd265cb38c37,3b1f0f0f07030301,True,external_test_only,False,False,False,False
BROWNSPOT1_166,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_166.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,6640,bd5007cfbe32fef75a3207a4a4bfb647f172babf9fdd2934ee9900ac0ca39413,3184a4e4a42830d0,True,external_test_only,False,False,False,False
BROWNSPOT1_167,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_167.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,12397,6aa706e268b5bc2984517f8270a12bf864c175eb0e641406d96ff6eca59c45a3,3f1f0f0707070301,True,external_test_only,False,False,False,False
BROWNSPOT1_168,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_168.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,9423,4fc6bfa7e258c6ef587491c556de575d234beb42e6442064e4529c7685d60417,8a0a080818142020,True,external_test_only,False,False,False,False
BROWNSPOT1_169,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_169.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,8405,00f076de157a493f913655644d2a1e3483e4a6370217970ed19a5cd98811c847,f3f3e36347c7878f,True,external_test_only,False,False,False,False
BROWNSPOT1_170,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_170.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,8016,99f5ce832faf048c075681c46a481374c6bfffe43ebcbe61f1e5a8b012d0027d,d86b273b190d8c46,True,external_test_only,False,False,False,False
BROWNSPOT1_171,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_171.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,6746,5fe9d014fcacbfeb68a6c4a74526de77494e712d3e003aa43403cf3741baa982,38381c1c1c1f1d0c,True,external_test_only,False,False,False,False
BROWNSPOT1_172,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_172.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,10512,ae1e6638fbb4e1a4a64b9e3ad1ddbcda1ce6977524aef0fca1fa07b61363ce23,8e8c0e0e8e8c8c8c,True,external_test_only,False,False,False,False
BROWNSPOT1_173,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_173.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,6188,3b6961dd1ba473321fbacdda57260acf5baf1d6c195fa87c65ccb7223fa3fca5,3f3e3c1b1b1e0a0b,True,external_test_only,False,False,False,False
BROWNSPOT1_174,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_174.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,12322,aa2411bad0841fd5ea0b6fc4078ce16f201cbc2dbfc03ecafebd1cd2094b1230,3f1f8fcf37270707,True,external_test_only,False,False,False,False
BROWNSPOT1_175,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_175.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,6636,cd6d8adf96e5a12cc9b45d703ed7b0f690b8aab9819b18bed112688bbc027920,2317120a01010123,True,external_test_only,False,False,False,False
BROWNSPOT1_176,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_176.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,7763,18428dcbf040d090040e55121004f034a878f567a7b2d11e1bbb8fec4d838145,1e1e1e1f173b3b77,True,external_test_only,False,False,False,False
BROWNSPOT1_177,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_177.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,9018,8c4effd3ede3399b645d2046307e170844c00c3c8e1587d2e6135cd83bb774c1,0c19132101152b2f,True,external_test_only,False,False,False,False
BROWNSPOT1_178,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_178.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,6701,102cab953c3905125f2d1a0f32dd47dfc14fc45c5f52236352bce5f495c81da1,383839383939391d,True,external_test_only,False,False,False,False
BROWNSPOT1_179,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_179.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,7778,9f3204de903e0d1c09b1f12ff6bce4f286d7b3b910cdfc0cfdc8da82bf21448c,e767676767474f4f,True,external_test_only,False,False,False,False
BROWNSPOT1_180,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_180.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,9216,abd005d107fbb2731e9a6cc4412c49c17dd5f28ab6ad63590ff7bd0a3480813d,07268607040d058d,True,external_test_only,False,False,False,False
BROWNSPOT1_181,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_181.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,12613,cb1c86babbf4417cf85148914eb5e218ebe3e69befd1f0d5c2d6e72db8cdb20a,1f0f4f0705040000,True,external_test_only,False,False,False,False
BROWNSPOT1_182,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_182.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,8506,deb28ded04b2ec8b378e9757df9469c8c4f36cee270ac0bd00aed8b1dfd4f5d7,38302094d0501098,True,external_test_only,False,False,False,False
BROWNSPOT1_183,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_183.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,13607,59336e94afd7540ae2c138e02139009deafec69e49e2758ee5e6a1291a0b2bc1,0101111909090911,True,external_test_only,False,False,False,False
BROWNSPOT1_184,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_184.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,10634,74852aaa1c7e97419a27f5a612fc11628aad1fcaa46b1e5e419e0b3534b93ff7,0f0f0727270f1b1f,True,external_test_only,False,False,False,False
BROWNSPOT1_185,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_185.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,9047,c1a4785468f399b15fec345b8d67828d33731225410918b96f1fb4e1c1af51c3,1b19191b19111919,True,external_test_only,False,False,False,False
BROWNSPOT1_186,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_186.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,13050,11a955d0b4fbbe378176c1a0abf663386b4102bc581be2825921ea83038f7204,3b3367272f8f9f1f,True,external_test_only,False,False,False,False
BROWNSPOT1_187,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_187.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,6677,e477980d187cc3fb619871442d1a3b67386f626452f5ed063d2b6772fb05c135,3929081c15151735,True,external_test_only,False,False,False,False
BROWNSPOT1_188,Rice Leaf Disease Image Samples/Rice Leaf Disease Image Samples/Rice Leaf Disease Images/Brownspot/BROWNSPOT1_188.jpg,Brownspot,Brown Spot,Sethy5932,300,300,3,9646,2eef303339427e1fbc76f84d3f33ffb21d84925394a6f48f022440e9a403b1e9,3b3b3bdf972f3f5b,True,external_test_only,False,False,False,False
