image_id,image_path,raw_class,canonical_class,dataset,width,height,channels,file_size,file_hash,dhash,is_valid_image,annotation_path,has_annotation,num_boxes,split,group_id
Leaf smut_611,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_611.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,349866,0544c93e4d03a231eceaf76f8b757073d3e4da4657c258fe0cbdd6a319f2a76b,521205173f1a2b0f,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_611.txt,True,2,train,5641
Leaf smut_612,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_612.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,349539,c7c15f2a5d771da3a3b5625d978bc7c361f2aba3b8b026814aa7d1d553f633b6,520a05173f1a2b0f,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_612.txt,True,1,train,5642
Leaf smut_613,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_613.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,351188,dd5536f13002672eb221d3871a7dcf9009abebe8e2b5d477bc2ea68b239b4552,120205173f1a2b0f,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_613.txt,True,1,val,5643
Leaf smut_614,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_614.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,351270,420d3e64567af169aa3dd83a908ca7400b8f11a105798811230770bc8681db4e,520205173f1a2b0f,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_614.txt,True,1,train,5644
Leaf smut_615,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_615.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,327991,ea700297851a373ca3e24c3f8880b9ebcae070c781801e131c1e36f27190e18e,5743651f37131bb7,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_615.txt,True,2,test,5645
Leaf smut_616,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_616.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,318771,cc5560f8ade78ee68b1a9f2e0f734cda2c47d307d584f85951ad39bf262c943b,534967121f1f1b97,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_616.txt,True,2,test,5646
Leaf smut_617,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_617.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,319659,7d36e3ee9f6d8b1eeafa4d382418996d719fbf2c5f137e429ab8aac15d5ecf55,574366121f0f1b93,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_617.txt,True,2,val,5647
Leaf smut_618,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_618.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,316620,11497f56949d154f0642f37d3af9e462eb268825d962c6ffbfc27e92708f39a4,574366571f131b97,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_618.txt,True,2,train,5648
Leaf smut_619,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_619.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,324741,1cfe9269a68b1981a76c699938cf17a258da91e91f45b9d56287678634bc193a,5749261f27731bb7,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_619.txt,True,2,test,5649
Leaf smut_62,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_62.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,320883,62643f3a298c6d47debb1ad7fcbba524ffda37cf669538b76e61725f0b2da090,dd5bee4e3eccec77,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_62.txt,True,2,train,5650
Leaf smut_620,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_620.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,321085,2239b5b8f85dfb71f7ea7595c0026801292a1f9e1c550b2a3915a11e225c03d4,5743663f1f331b97,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_620.txt,True,2,train,5651
Leaf smut_621,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_621.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,327392,9cfaafb74bd8f0ad3ae4dc4e05fdfb348bb636da97abf448d620d781bf3d2cbd,5743643f3f331b97,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_621.txt,True,2,train,5652
Leaf smut_622,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_622.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,323006,6183ce409baee5cb72256c457ae034d623a2b2be2b064db6bdbd7bf9f653fb8a,564b653f3f331bb7,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_622.txt,True,2,val,5653
Leaf smut_623,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_623.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,324298,d04701e19eb22cc19c754611ee61a676b78d1a199e8af59c882845a14a66dd1a,574b621f2f331b97,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_623.txt,True,2,train,5654
Leaf smut_624,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_624.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,321827,220c9f3d4a3af6d801da4d343d5fc4ef45934221ba7c718671cedd37bbe3daae,564b61371f311b97,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_624.txt,True,1,train,5655
Leaf smut_625,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_625.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,326599,d18f449a5ddd9908381cd0f2eba8497164813e21af3de165c667bed1ea55713f,564b61753f311b97,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_625.txt,True,2,train,5656
Leaf smut_626,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_626.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,326277,f7cd23e4502cce5abf5353bcc10b9b7e680ed5a3add10615c261c68e2e955474,564b53751f311b97,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_626.txt,True,2,test,5657
Leaf smut_627,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_627.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,326249,bdf218f9c19223f5aa25c01ab17e917d63f37314ef66bd092531f28e1aa5d128,564b41353f331b97,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_627.txt,True,2,train,5658
Leaf smut_628,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_628.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,323312,d9af60de6f7d990725aeb2fe7783d777f9e06113a5c7c336f20dbb0c6d7f04ee,564b453537331b97,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_628.txt,True,2,train,5659
Leaf smut_629,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_629.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,340240,c3d48dd2dc803da7ac2d8e343f695afb3ead53238b11ddc349f7433041db4448,b170b633b42636e7,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_629.txt,True,1,test,5660
Leaf smut_63,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_63.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,297066,369a70d6cac6578880c1b380538664d6c407e99225e2bbe6556f480c44849f4e,8de6e6567e3e8f78,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_63.txt,True,1,train,5661
Leaf smut_630,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_630.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,341552,1d1c62f347280104854f64c5185853a2a1afb3210c8234a00e43e8cc992310f3,b170b633b42636e7,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_630.txt,True,2,train,5662
Leaf smut_631,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_631.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,339078,e7bd8c43f52f3de7ae579f56ff58ef324c8fdabd89725cf2d6a1f83c58a1bb08,b170b633b62626e7,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_631.txt,True,3,train,5663
Leaf smut_632,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_632.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,336835,264d413db3019a0e14e3ede27025c628f5081f02f4566975b2a5843302a616a1,b050b233b23624b7,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_632.txt,True,1,test,5664
Leaf smut_633,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_633.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,338286,2a15ae6de90ea7f482f208a8a00bc6bc6cf6d4b75df6cbdee1c88ce16fce59fc,b150b233b23636b7,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_633.txt,True,1,train,5665
Leaf smut_634,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_634.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,337571,6577fd38d131b95f3cc32871a4dca8483aa315d3ac30cb564e1ccde995314a35,b0509233b23634b7,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_634.txt,True,1,train,5666
Leaf smut_635,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_635.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,360922,f8babd22efe2e0b3d9b35db7454f77f6204f527f615bd34524b7a603725f0cfc,ee9e1e7d7373f6d4,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_635.txt,True,2,train,5667
Leaf smut_636,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_636.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,357613,42c6621da26ef78f7abea1d790128ed96ecb5d2959100d67b554527d8e371832,eede1f3c3b3376d6,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_636.txt,True,2,train,5668
Leaf smut_637,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_637.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,332128,0b06daf80a948178a655902b23b6c4f40d3ea7d3ea813fc10ec88abf1746afca,c6ce8c1f4f4d1b0b,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_637.txt,True,2,train,5669
Leaf smut_638,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_638.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,331750,67e0915ec2ba5a48bd6fce63a739cd66b4558e9cb9523e164b0411e043c3c3cf,c6c60c1e2f4dc90b,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_638.txt,True,2,train,5670
Leaf smut_639,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_639.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,333737,ea7d1723ceedfc8fdea41732e9ae55762aa20e7642dca6645cf3edb448434a19,86c68c1e2f4dcb0b,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_639.txt,True,2,train,5671
Leaf smut_64,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_64.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,316484,0cca436cfc60e6e795380aae01830a1c4d1e055dd5340f4782e9720339682831,711080f8078743e7,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_64.txt,True,2,train,5672
Leaf smut_640,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_640.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,331003,f9cf99055da8e1aca8c4273d639c00b0ec88d0dbfa6b730a05723eabe7c3f07e,86c68c1f2f4dc90b,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_640.txt,True,1,val,5673
Leaf smut_641,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_641.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,333187,f41766a8e14300ebf59c58e4bab9798c5b5ce57cb37cacd1d9b84ecbec55bc41,86c68c1e2f4d890b,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_641.txt,True,2,train,5674
Leaf smut_642,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_642.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,335709,be67c936ca117926d90c06807e2a7110f2d54555cb54c66772f53b5bc2244b8f,86c68c1e2f4dc90b,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_642.txt,True,3,val,5675
Leaf smut_643,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_643.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,333045,2e361dd119d56e38209a0b6958307625599e2b57e84041ff8de0423d6b601f38,86ce8c1e3f4dc90b,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_643.txt,True,1,train,5676
Leaf smut_644,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_644.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,347826,c4725c23a10f4e322ce024fdb1614d4f856fc5bf6152248efb89d2c2cf30c31b,9e9a9e86965272f7,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_644.txt,True,6,train,5677
Leaf smut_645,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_645.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,346759,051f066faa9f9a2614b6d6f6578c263d08ee3ff9af3016e2b4a2ef4127d3ca28,9e961686a62626a4,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_645.txt,True,2,train,5678
Leaf smut_646,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_646.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,346726,e5f83806a813a1c636f76c9e1e43259ef1e6a17a4d658a2aed0f39ac99838bec,3236342ca5a464e4,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_646.txt,True,2,val,5679
Leaf smut_647,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_647.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,350666,1bd0af107e2fc9325d65907b25ba71e9cd6e6216d8796de70f4cfe3b896c25cb,333e260c545454cc,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_647.txt,True,4,val,5680
Leaf smut_648,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_648.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,357938,5b70bf81e007bf47403d8a2777786289a25be6ccb3d3b2be43118481f6ef880b,333a362ea6a62e6e,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_648.txt,True,5,val,5681
Leaf smut_649,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_649.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,355193,6a58e68f16ec576adba626a8237a370a483aa9c0036f815511b6c3b24c7ba8a4,3272362e44545c54,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_649.txt,True,7,train,5682
Leaf smut_65,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Original images/Leaf smut/Leaf smut_65.jpg,Leaf smut,Leaf Smut,RiceLeafDiseaseBD,1024,1024,3,307924,7c3e7a3024a0b92635c338d3c334f3ea002219ad9baee3b094d198f0530bf3df,713118003b07c3e6,True,RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD A Field-Based Annotated Smartpho/RiceLeafDiseaseBD/Annotated images ( visual with labels)/Leaf smut/labels/Leaf smut_65.txt,True,1,test,5683
